gvkey,datadate,fyear,company_name,sich,at,pidom,pifo,sale,dltt,dlc,xrd,xad,ppent,txt,txfo,foreign_assets,domestic_assets,foreign_sales,domestic_sales,num_segments,foreign_pm,domestic_pm,income_shift,usr,ftr,tax_diff,ww_profit,size,leverage,rnd_intensity,ad_intensity,ppe_intensity,year_trend,post_tcja
065244,20100630,2010,GLOBECOMM SYSTEMS INC,4899,240.7100,9.3980,0.8470,227.8170,9.375,2.5,3.342,0,37.8390,2.343,0.176,12.837,227.873,132.134,95.683,2,0.0064101594,0.0982201645,-0.091810005,0.35,0.2077922078,-0.142207792,0.0449703051,5.4835928894,0.0493332225,0.0146696691,0,0.1571974575,0,0
065244,20110630,2011,GLOBECOMM SYSTEMS INC,4899,294.6110,13.6020,1.4320,274.1910,20.675,6.1,4.304,0,42.1470,6.046,0.276,15.757,278.854,161.773,112.418,2,0.0088519098,0.1209948585,-0.112142949,0.35,0.1927374302,-0.15726257,0.054830392,5.6856558421,0.0908825536,0.0156970871,0,0.1430598314,1,0
065244,20130630,2013,GLOBECOMM SYSTEMS INC,4899,308.2410,21.9880,0.5080,319.6140,8.475,6.1,4.308,0,50.3670,7.257,0.12,14.53,293.711,178.984,140.63,2,0.0028382425,0.1563535519,-0.153515309,0.35,0.2362204724,-0.113779528,0.0703849018,5.7308819445,0.04728443,0.0134787588,0,0.1634013645,3,0
065343,20100831,2010,PRICESMART INC,5331,572.5650,17.3900,54.8500,1395.8910,53.005,11.266,0,0,265.5440,22.787,15.054,506.93,65.635,1391.692,4.199,4,0.0394124562,4.1414622529,-1,0.35,0.2744576117,-0.075542388,0.0517518918,6.3501262661,0.1122510108,0,0,0.4637796582,0,0
065343,20110831,2011,PRICESMART INC,5331,664.3280,24.2590,65.0970,1714.2470,60.451,10.03,0,0,281.1110,27.468,21.17,601.174,63.154,1701.129,8.892,4,0.0382669392,2.7281826361,-1,0.35,0.3252069988,-0.024793001,0.0521255105,6.4987760034,0.1060936766,0,0,0.4231509134,1,0
065343,20120831,2012,PRICESMART INC,5331,735.7120,38.1210,64.5930,2050.7450,71.422,7.237,0,0,297.8450,35.053,26.325,648.245,87.467,2029.843,15.32,4,0.0318216729,2.4883159269,-1,0.35,0.4075519019,0.0575519019,0.0500861882,6.6008387378,0.1069154778,0,0,0.4048391218,2,0
065343,20130831,2013,PRICESMART INC,5331,826.0390,30.3770,92.8340,2299.8120,60.263,12.757,0,0,338.4780,38.942,29.054,1240.508,103.844,3819.154,23.059,6,0.0243074775,1.3173598161,-1,0.35,0.3129672318,-0.037032768,0.0535743791,6.7166419879,0.0883977633,0,0,0.409760314,3,0
065343,20140831,2014,PRICESMART INC,5331,940.2180,34.9270,99.3220,2517.5670,79.591,11.848,0,0,426.3250,41.372,29.12,1472.672,91.175,4187.351,31.279,6,0.0237195306,1.1166277694,-1,0.35,0.2931878134,-0.056812187,0.0533248966,6.8461117633,0.0972529775,0,0,0.4534320764,4,0
065343,20150831,2015,PRICESMART INC,5331,991.6920,41.6940,94.9020,2802.6030,73.365,23.775,0,0,433.0400,47.566,33.676,902.091,89.133,2769.283,33.32,5,0.0342695203,1.2513205282,-1,0.35,0.3548502666,0.0048502666,0.0487389759,6.8994125752,0.0979538002,0,0,0.4366678364,5,0
065343,20160831,2016,PRICESMART INC,5331,1096.7350,25.5330,105.7070,2904.7500,73.542,31.099,0,0,473.0450,42.849,30.705,995.991,100.744,2871.291,33.885,5,0.0368151469,0.7535192563,-0.716704109,0.35,0.2904727218,-0.059527278,0.0451811688,7.0000928632,0.0954113801,0,0,0.4313211487,6,0
065343,20180831,2018,PRICESMART INC,5331,1216.3920,19.7230,102.8650,3166.7020,87.72,14.855,0,0,594.4030,48.177,30.389,1030.218,186.174,3109.257,57.445,5,0.0330834666,0.3433371051,-0.310253638,0.21,0.2954260438,0.0854260438,0.0387115681,7.103644379,0.0843272563,0,0,0.4886607278,8,1
065343,20190831,2019,PRICESMART INC,5331,1296.4110,25.1670,85.9430,3223.9180,63.711,33.415,0,0,671.1510,37.56,29.675,1134.828,161.583,3155.583,68.335,5,0.0272352209,0.3682885783,-0.341053357,0.21,0.3452869925,0.1352869925,0.0344642761,7.1673549563,0.0749191422,0,0,0.5176992482,9,1
065343,20200831,2020,PRICESMART INC,5331,1656.8250,24.7710,91.2690,3329.1880,236.791,93.174,0,0,811.8120,37.764,31.122,1384.635,272.19,3255.485,73.703,5,0.028035454,0.3360921536,-0.3080567,0.21,0.3409920126,0.1309920126,0.0348553461,7.4126583993,0.1991550103,0,0,0.4899805351,10,1
065343,20210831,2021,PRICESMART INC,5331,1705.7900,33.8180,113.3680,3619.8710,239.366,27.921,0,0,853.8590,48.969,35.918,1458.894,246.896,3531.474,88.397,5,0.032102176,0.3825695442,-0.350467368,0.21,0.3168266177,0.1068266177,0.040660565,7.4417836255,0.1566939658,0,0,0.500565134,11,1
065343,20220831,2022,PRICESMART INC,5331,1808.4000,55.6670,100.7540,4066.0930,222.052,51.814,0,0,869.0510,51.858,34.334,1577.989,230.411,4017.377,48.716,5,0.0250795482,1.1426841284,-1,0.21,0.3407705898,0.1307705898,0.0384696071,7.5001977554,0.1514410529,0,0,0.4805634815,12,1
065343,20230831,2023,PRICESMART INC,5331,2005.6080,57.9410,111.2700,4411.8420,241.682,36.493,0,0,964.5290,59.951,41.639,1703.493,302.115,4380.101,31.741,5,0.0254035238,1.8254308308,-1,0.21,0.3742158713,0.1642158713,0.0383538214,7.6037025357,0.1386985892,0,0,0.4809160115,13,1
065343,20240831,2024,PRICESMART INC,5331,2022.6940,60.6970,140.7300,4913.8980,198.333,51.294,0,0,1032.5230,62.618,43.488,1802.618,220.076,4874.46,39.438,5,0.0288708903,1.5390486333,-1,0.21,0.3090172671,0.0990172671,0.0409912863,7.6121855652,0.1234131312,0,0,0.5104692059,14,1
065399,20120930,2012,MERITOR INC,3714,2501.0000,25.0000,112.0000,4418.0000,1042,18,73,0,417.0000,56,46,1548,1089,2787,1679,13,0.0401865806,0.0148898154,0.0252967652,0.35,0.4107142857,0.0607142857,0.0310095066,7.8244459309,0.4238304678,0.0165233137,0,0.1667333067,2,0
065399,20140930,2014,MERITOR INC,3714,2502.0000,204.0000,111.0000,3766.0000,965,7,71,0,424.0000,31,32,1435,1067,2300,1466,11,0.0482608696,0.139154161,-0.090893291,0.35,0.2882882883,-0.061711712,0.0836431227,7.824845691,0.3884892086,0.0188528943,0,0.1694644285,4,0
065399,20150930,2015,MERITOR INC,3714,2195.0000,24.0000,43.0000,3505.0000,1036,15,69,0,419.0000,1,20,1200,995,1632,1733,10,0.0263480392,0.0138488171,0.0124992221,0.35,0.4651162791,0.1151162791,0.0191155492,7.6939373255,0.4788154897,0.0196861626,0,0.1908883827,5,0
065399,20180930,2018,MERITOR INC,3714,2726.0000,85.0000,193.0000,4178.0000,730,94,73,0,483.0000,149,51,1376,1350,1889,2289,11,0.1021704606,0.0371341197,0.0650363409,0.21,0.2642487047,0.0542487047,0.0665390139,7.9105906123,0.3022743947,0.0174724749,0,0.1771826853,8,1
065399,20190930,2019,MERITOR INC,3714,2815.0000,194.0000,183.0000,4388.0000,902,41,75,0,515.0000,82,40,1311,1504,1766,2622,11,0.1036240091,0.0739893211,0.0296346879,0.21,0.218579235,0.008579235,0.0859161349,7.9427175406,0.334991119,0.0170920693,0,0.1829484902,9,1
065399,20200930,2020,MERITOR INC,3714,2884.0000,268.0000,58.0000,3044.0000,1247,54,74,0,585.0000,78,16,1426,1458,1261,1783,11,0.0459952419,0.1503084689,-0.104313227,0.21,0.275862069,0.065862069,0.1070959264,7.9669334984,0.45110957,0.0243101183,0,0.2028432732,10,1
065399,20210930,2021,MERITOR INC,3714,2938.0000,12.0000,222.0000,3818.0000,1061,32,76,0,579.0000,24,42,1514,1424,1761,2057,11,0.1260647359,0.0058337385,0.1202309975,0.21,0.1891891892,-0.020810811,0.0612886328,7.9854843567,0.3720217835,0.0199057098,0,0.1970728387,11,1
065417,20101231,2010,YUM BRANDS INC,5812,8316.0000,345.0000,1249.0000,11343.0000,2915,673,33,557,3830.0000,416,356,4938,2398,7223,4120,4,0.1729198394,0.0837378641,0.0891819753,0.35,0.2850280224,-0.064971978,0.1405271974,9.025936649,0.4314574315,0.0029092833,0.049105175,0.4605579606,0,0
065417,20111231,2011,YUM BRANDS INC,5812,8834.0000,266.0000,1393.0000,12626.0000,2997,320,34,593,4042.0000,324,374,5426,2070,8840,3786,4,0.1575791855,0.0702588484,0.0873203371,0.35,0.2684852836,-0.081514716,0.131395533,9.0863631922,0.3754810958,0.002692856,0.0469665769,0.4575503736,1,0
065417,20121231,2012,YUM BRANDS INC,5812,9011.0000,504.0000,1641.0000,13633.0000,2932,10,30,608,4250.0000,537,314,6483,1844,10281,3352,4,0.1596148235,0.1503579952,0.0092568282,0.35,0.1913467398,-0.15865326,0.1573388102,9.1062013322,0.3264898457,0.0022005428,0.0445976674,0.4716457663,2,0
065417,20131231,2013,YUM BRANDS INC,5812,8695.0000,464.0000,1087.0000,13084.0000,2918,71,31,607,4459.0000,487,330,13071,2061,20262,2953,5,0.0536472214,0.1571283441,-0.103481123,0.35,0.3035878565,-0.046412144,0.1185417304,9.0705034268,0.3437607821,0.002369306,0.0463925405,0.5128234618,3,0
065417,20141231,2014,YUM BRANDS INC,5812,8345.0000,506.0000,921.0000,13279.0000,3077,267,30,589,4498.0000,406,321,6393,1952,10320,2959,2,0.089244186,0.1710037175,-0.081759531,0.35,0.348534202,-0.001465798,0.1074629114,9.0294178361,0.4007189934,0.0022592063,0.0443557497,0.5390053925,4,0
065417,20151231,2015,YUM BRANDS INC,5812,8075.0000,471.0000,1316.0000,13105.0000,3054,923,28,581,4189.0000,489,263,5775,2300,10005,3100,2,0.1315342329,0.1519354839,-0.020401251,0.35,0.1998480243,-0.150151976,0.1363601679,8.9965281481,0.4925077399,0.0021365891,0.0443342236,0.5187616099,5,0
065417,20161231,2016,YUM BRANDS INC,5812,5478.0000,366.0000,952.0000,6366.0000,9061,66,24,260,2160.0000,324,161,2378,3100,3266,3100,2,0.2914880588,0.1180645161,0.1734235427,0.35,0.1691176471,-0.180882353,0.2070373861,8.6084953498,1.6661190215,0.0037700283,0.040841973,0.3943044907,6,0
065417,20181231,2018,YUM BRANDS INC,5812,4130.0000,726.0000,1113.0000,5688.0000,9751,321,0,131,1237.0000,297,181,2130,2000,2788,2900,2,0.3992109039,0.2503448276,0.1488660763,0.21,0.16262354,-0.04737646,0.3233122363,8.326032686,2.4387409201,0,0.0230309423,0.2995157385,8,1
065417,20191231,2019,YUM BRANDS INC,5812,5231.0000,466.0000,907.0000,5597.0000,10771,498,0,83,1812.0000,79,166,2531,2700,2597,3000,2,0.3492491336,0.1553333333,0.1939158003,0.21,0.1830209482,-0.026979052,0.2453099875,8.5623577434,2.1542726056,0,0.0148293729,0.3463964825,9,1
065417,20201231,2020,YUM BRANDS INC,5812,5852.0000,684.0000,336.0000,5652.0000,11095,550,0,78,2086.0000,116,121,2852,3000,2452,3200,2,0.1370309951,0.21375,-0.076719005,0.21,0.3601190476,0.1501190476,0.1804670913,8.6745387621,1.9899179768,0,0.0138004246,0.3564593301,10,1
065417,20211231,2021,YUM BRANDS INC,5812,5966.0000,1062.0000,612.0000,6584.0000,11971,156,0,84,2016.0000,99,214,3166,2800,2984,3600,2,0.2050938338,0.295,-0.089906166,0.21,0.3496732026,0.1396732026,0.2542527339,8.6938319651,2.0326852162,0,0.0127582017,0.3379148508,11,1
065417,20221231,2022,YUM BRANDS INC,5812,5846.0000,1124.0000,538.0000,6842.0000,12184,477,0,78,1913.0000,337,200,3046,2800,2942,3900,2,0.1828687967,0.2882051282,-0.105336331,0.21,0.3717472119,0.1617472119,0.2429114294,8.6735129457,2.165754362,0,0.0114001754,0.3272322956,12,1
065417,20231231,2023,YUM BRANDS INC,5812,6231.0000,1246.0000,572.0000,7076.0000,11899,132,0,81,1961.0000,221,222,3431,2800,2976,4100,2,0.1922043011,0.303902439,-0.111698138,0.21,0.3881118881,0.1781118881,0.2569248163,8.7372921125,1.9308297224,0,0.0114471453,0.3147167389,13,1
065417,20241231,2024,YUM BRANDS INC,5812,6727.0000,1131.0000,769.0000,7567.0000,12168,118,0,112,2185.0000,414,226,3827,2900,3267,4300,2,0.2353841445,0.2630232558,-0.027639111,0.21,0.2938881664,0.0838881664,0.2510902603,8.813884558,1.8263713394,0,0.0148011101,0.3248104653,14,1
065587,20111231,2011,NRC HEALTH,7389,100.6760,16.0170,2.1430,75.7670,12.95,1.962,0,0,13.6130,6.596,0.606,10.423,90.253,5.693,70.074,2,0.3764271913,0.2285726518,0.1478545395,0.35,0.2827811479,-0.067218852,0.2396821835,4.6119074396,0.1481187175,0,0,0.1352159402,1,0
065587,20121231,2012,NRC HEALTH,7389,100.0460,19.8360,2.3710,86.4210,0.225,12.538,0,0,12.4930,7.139,0.684,12.376,87.67,6.526,79.895,2,0.3633159669,0.2482758621,0.1150401048,0.35,0.2884858709,-0.061514129,0.2569630067,4.6056300802,0.1275713172,0,0,0.1248725586,2,0
065587,20131231,2013,NRC HEALTH,7389,110.9960,21.8820,2.6060,92.5900,8.176,2.37,0,0,11.8980,9.004,0.716,13.014,97.982,6.727,85.863,2,0.3873940835,0.254847839,0.1325462445,0.35,0.2747505756,-0.075249424,0.2644778054,4.7094941646,0.0950124329,0,0,0.107193052,3,0
065587,20141231,2014,NRC HEALTH,7389,129.5100,25.3380,2.7540,98.8370,5.907,2.479,0,0,12.1430,9.936,0.714,13.78,115.73,6.567,92.27,2,0.4193695751,0.2746071312,0.1447624439,0.35,0.2592592593,-0.090740741,0.2842255431,4.8637580982,0.0647517566,0,0,0.0937610995,4,0
065587,20151231,2015,NRC HEALTH,7389,129.0990,25.5360,1.8240,102.3430,3.44,2.476,0,0,11.1250,9.75,0.455,12.569,116.53,5.246,97.097,2,0.3476934807,0.2629947372,0.0846987435,0.35,0.2494517544,-0.100548246,0.2673363103,4.8605795519,0.0458252969,0,0,0.0861741764,5,0
065587,20161231,2016,NRC HEALTH,7389,120.6240,29.8480,1.5080,109.3840,0.967,2.765,0,0,11.8060,10.838,0.409,14.336,106.288,4.939,104.445,2,0.3053249646,0.2857772033,0.0195477613,0.35,0.2712201592,-0.078779841,0.2866598406,4.7926782695,0.0309391166,0,0,0.0978743865,6,0
065587,20181231,2018,NRC HEALTH,7389,108.0320,32.0560,2.6530,119.6860,34.852,3.871,0,0,14.1530,4.662,0.882,16.952,91.08,4.235,115.451,2,0.626446281,0.2776589202,0.3487873608,0.21,0.3324538259,0.1224538259,0.2900005013,4.6824274795,0.3584400918,0,0,0.1310074793,8,1
065587,20191231,2019,NRC HEALTH,7389,110.6850,40.0450,0.4740,127.9820,31.493,5.129,0,0,15.1580,8.113,0.094,15.017,95.668,3.613,124.369,2,0.1311929145,0.3219853822,-0.190792468,0.21,0.1983122363,-0.011687764,0.3165992093,4.7066883292,0.3308668745,0,0,0.1369471925,9,1
065587,20201231,2020,NRC HEALTH,7389,133.4230,41.3570,0.1100,133.2770,28.221,5.015,0,0,13.0340,4.207,0.225,5.104,128.319,2.972,130.305,2,0.0370121131,0.3173861325,-0.280374019,0.21,2.0454545455,1,0.3111339541,4.8935245324,0.2491024786,0,0,0.0976893039,10,1
065587,20211231,2021,NRC HEALTH,7389,157.5400,48.1450,0.4760,147.9540,23.437,5.241,0,0,13.3660,11.155,0.143,3.661,153.879,2.967,144.987,2,0.1604314122,0.332064254,-0.171632842,0.21,0.3004201681,0.0904201681,0.3286224097,5.0596793943,0.1820363082,0,0,0.0848419449,11,1
065718,20131231,2013,GROUP 1 AUTOMOTIVE INC,5500,3819.4780,176.1560,15.7390,8918.5810,663.689,1469.703,0,83.051,796.3560,77.903,6.475,578.286,3241.192,1565.241,7353.34,3,0.0100553206,0.0239559166,-0.013900596,0.35,0.411398437,0.061398437,0.0215163152,8.247869043,0.5585559074,0,0.0093121316,0.2084986482,3,0
065718,20161231,2016,GROUP 1 AUTOMOTIVE INC,5500,4461.9030,222.1780,5.1930,10887.6120,1212.809,1516.608,0,92.032,1125.8830,80.306,4.187,606.202,3855.701,2152.94,8734.672,3,0.0024120505,0.0254363301,-0.02302428,0.35,0.8062776815,0.4562776815,0.0208834591,8.4033306356,0.6117158979,0,0.0084529096,0.2523324689,6,0
065718,20181231,2018,GROUP 1 AUTOMOTIVE INC,5500,5001.0750,192.1050,13.2980,11600.2830,1281.489,1769.606,0,89.998,1347.8350,47.631,3.907,888.026,4113.049,2878.101,8723.257,3,0.0046204077,0.0220221644,-0.017401757,0.21,0.2938035795,0.0838035795,0.0177067232,8.5174081683,0.6100878311,0,0.007758259,0.2695090556,8,1
065718,20201231,2020,GROUP 1 AUTOMOTIVE INC,5500,5089.4000,366.6000,3.7000,10851.8000,1502.3,1173.3,0,49.9,1818.1000,83.8,7,1146.7,3942.8,2348.4,8503.4,3,0.0015755408,0.0431121669,-0.041536626,0.21,1.8918918919,1,0.0341233712,8.5349152244,0.5257201242,0,0.0045983155,0.3572326797,10,1
065718,20211231,2021,GROUP 1 AUTOMOTIVE INC,5500,5749.4000,721.7000,79.2000,13481.9000,2071.9,777.3,0,65.8,2225.7000,175.5,14.8,963.3,4773.1,2635.6,10846.3,2,0.0300500835,0.0665388197,-0.036488736,0.21,0.1868686869,-0.023131313,0.0594055734,8.6568507805,0.4955647546,0,0.0048806177,0.3871186559,11,1
065718,20221231,2022,GROUP 1 AUTOMOTIVE INC,5500,6717.5000,897.4000,87.9000,16222.1000,2190.7,1157.2,0,76.5,2377.3000,231.1,18,983.8,5710.8,2795.1,13427.1,2,0.031447891,0.066834983,-0.035387092,0.21,0.204778157,-0.005221843,0.0607381288,8.8124713405,0.4983848158,0,0.004715789,0.3538965389,12,1
065718,20231231,2023,GROUP 1 AUTOMOTIVE INC,5500,7774.1000,732.1000,68.1000,17873.7000,2198.8,1695.7,0,83,2465.2000,198.2,12.8,1086.6,6665.7,3059.5,14814.2,2,0.022258539,0.0494188009,-0.027160262,0.21,0.187958884,-0.022041116,0.0447696895,8.9585529747,0.5009583103,0,0.0046436944,0.3171042307,13,1
065986,20110228,2010,BLACKBERRY LTD,3663,12875.0000,4280.0000,364.0000,19907.0000,0,0,1351,1100,2504.0000,1233,83,6145.235,4059.174,6333.462,8619.762,4,0.0574725166,0.496533431,-0.439060914,0.35,0.228021978,-0.121978022,0.2332847742,9.4630427255,0,0.0678655749,0.0552569448,0.1944854369,0,0
065986,20120229,2011,BLACKBERRY LTD,3663,13731.0000,1272.0000,239.0000,18435.0000,0,0,1559,864,2748.0000,347,181,9485,3390,12084,7823,4,0.0197782191,0.162597469,-0.14281925,0.35,0.7573221757,0.4073221757,0.0819636561,9.5274113293,0,0.084567399,0.0468673718,0.2001310902,1,0
066438,20111231,2011,MIDAS INC,7500,215.8000,6.8000,0.6000,183.6000,101.3,1.8,0,4.3,74.0000,3.4,0.4,10.3,205.5,24.4,159.2,3,0.0245901639,0.0427135678,-0.018123404,0.35,0.6666666667,0.3166666667,0.0403050109,5.3743520528,0.4777571826,0,0.0234204793,0.3429101019,1,0
100477,20110331,2010,JAMES HARDIE INDUSTRIES PLC,3270,1960.6000,66.5000,30.1000,1167.0000,59,0,28,7.9,707.7000,443.6,447.4,1395.2,783.6,315.7,808.9,5,0.0953436807,0.0822104092,0.0131332715,0.35,14.863787375,1,0.0827763496,7.5810058278,0.0300928287,0.0239931448,0.0067694944,0.3609609303,0,0
105936,20101231,2010,COLUMBIA SPORTSWEAR CO,2300,1294.7540,59.8810,45.0100,1491.5150,0,0,0,77.978,221.8130,27.854,23.253,568.283,941.154,602.534,880.99,4,0.0747011787,0.0679701245,0.0067310542,0.35,0.5166185292,0.1666185292,0.0703251392,7.1660759947,0,0,0.0522810699,0.1713167134,0,0
105936,20111231,2011,COLUMBIA SPORTSWEAR CO,2300,1382.5420,68.4120,69.2680,1709.7410,0,0,0,85.003,250.9100,34.201,19.508,703.093,977.792,746.015,947.97,4,0.0928506799,0.0721668407,0.0206838392,0.35,0.2816307675,-0.068369233,0.0805268166,7.2316791127,0,0,0.0497168869,0.1814845408,1,0
105936,20121231,2012,COLUMBIA SPORTSWEAR CO,2300,1458.8420,73.6250,60.2820,1683.3320,0,0.156,0,76.714,260.5240,34.048,12.448,700.929,1031.838,722.853,946.71,4,0.0833945491,0.0777693275,0.0056252216,0.35,0.2064961348,-0.143503865,0.0795487759,7.2853982493,0.0001069341,0,0.0455727094,0.1785827389,2,0
105936,20131231,2013,COLUMBIA SPORTSWEAR CO,2300,1605.5880,88.5610,42.8650,1698.7910,0,0,0,78.095,279.3730,37.823,14.178,784.518,1156.323,713.675,971.321,4,0.0600623533,0.0911758317,-0.031113478,0.35,0.3307593608,-0.019240639,0.0773644315,7.3812453236,0,0,0.0459709287,0.1740004285,3,0
110566,20121231,2012,INNOSPEC INC,2810,579.4000,5.6000,89.6000,776.4000,25,5,19.6,0,49.8000,26.9,11.8,256.3,174.1,618.4,274.1,4,0.1448900388,0.0204304998,0.124459539,0.35,0.1316964286,-0.218303571,0.1226172076,6.3619930853,0.0517777011,0.0252447192,0,0.0859509838,2,0
110566,20131231,2013,INNOSPEC INC,2810,794.7000,10.0000,82.8000,818.8000,142.7,5.3,21.2,0,60.4000,15,6.8,315.1,291,631.7,276.1,4,0.1310748773,0.0362187613,0.094856116,0.35,0.0821256039,-0.267874396,0.1133365901,6.6779646849,0.1862337989,0.0258915486,0,0.0760035233,3,0
110566,20141231,2014,INNOSPEC INC,2810,999.9000,15.2000,95.7000,960.9000,140.7,0.9,22.2,0,80.8000,26.8,14.9,274.5,449.3,654.4,468.6,4,0.1462408313,0.0324370465,0.1138037848,0.35,0.1556948798,-0.19430512,0.115412634,6.907655274,0.1416141614,0.0231033406,0,0.0808080808,4,0
110566,20221231,2022,INNOSPEC INC,2810,1603.7000,106.3000,78.3000,1963.7000,31.4,13.9,38.7,0,266.2000,51.6,23.1,2047.7,558.4,3568.8,1204.4,6,0.0219401479,0.0882597144,-0.066319566,0.21,0.2950191571,0.0850191571,0.0940062128,7.3800687385,0.0282471784,0.0197076947,0,0.1659911455,12,1
110566,20231231,2023,INNOSPEC INC,2810,1707.4000,95.2000,79.2000,1948.8000,31.6,13.6,41.7,0,313.4000,35.3,18.6,1930.5,613.7,3288.8,1227.2,5,0.0240817319,0.0775749674,-0.053493235,0.21,0.2348484848,0.0248484848,0.0894909688,7.4427270246,0.0264729999,0.0213977833,0,0.1835539417,13,1
110620,20121231,2012,ICON PUBLIC LIMITED COMPANY,8731,1202.1080,12.1570,55.0640,1115.0060,0,0,0,3.679,168.3730,11.801,20.547,764.352,437.756,643.306,471.7,4,0.0855953465,0.0257727369,0.0598226096,0.35,0.3731476101,0.0231476101,0.060287568,7.0918319613,0,0,0.0032995338,0.1400647862,2,0
110620,20131231,2013,ICON PUBLIC LIMITED COMPANY,8731,1442.4600,80.9140,39.9510,1336.0580,0,0,0,5.195,160.8300,18.053,19.368,956.228,486.232,753.808,582.25,4,0.0529989069,0.1389677973,-0.08596889,0.35,0.4847938725,0.1347938725,0.090463887,7.2741052684,0,0,0.0038883043,0.1114970259,3,0
110620,20141231,2014,ICON PUBLIC LIMITED COMPANY,8731,1528.8500,143.8890,58.8270,1503.3160,0,0,0,3.564,148.1850,30.248,18.586,880.291,648.559,897.501,605.815,4,0.0655453309,0.2375131022,-0.171967771,0.35,0.3159433593,-0.034056641,0.1348459007,7.3322710978,0,0,0.002370759,0.0969257939,4,0
110620,20151231,2015,ICON PUBLIC LIMITED COMPANY,8731,1718.9030,184.6430,94.2070,1574.9780,350,0,0,4.514,150.2180,39.311,14.385,1077.134,641.769,924.037,650.941,4,0.1019515452,0.2836555079,-0.181703963,0.35,0.1526956596,-0.19730434,0.1770500921,7.4494415756,0.2036182379,0,0.0028660718,0.0873917842,5,0
110620,20161231,2016,ICON PUBLIC LIMITED COMPANY,8731,1825.8430,201.2210,98.9510,1666.4870,348.511,0,0,7.167,148.9670,37.993,13.517,1174.683,651.16,902.666,763.821,4,0.1096208343,0.2634399944,-0.15381916,0.35,0.1366029651,-0.213397035,0.1801226172,7.5097970772,0.1908767621,0,0.0043006636,0.0815880664,6,0
110620,20181231,2018,ICON PUBLIC LIMITED COMPANY,8731,2354.2550,243.9880,120.6260,2595.7770,349.264,0,0,6.517,158.6690,41.958,12.264,1707.743,646.512,1700.799,894.978,4,0.0709231367,0.2726189918,-0.201695855,0.21,0.1016696235,-0.108330377,0.1404643003,7.7639796082,0.1483543626,0,0.0025106163,0.0673966924,8,1
110620,20191231,2019,ICON PUBLIC LIMITED COMPANY,8731,2907.5120,323.7260,103.2630,2805.8390,76.593,377.96,0,8.088,270.0640,51.133,16.715,2152.241,755.271,1913.342,892.497,4,0.0539699646,0.3627194265,-0.308749462,0.21,0.1618682394,-0.048131761,0.1521787244,7.9750530116,0.1563374459,0,0.0028825603,0.0928849133,9,1
110620,20201231,2020,ICON PUBLIC LIMITED COMPANY,8731,3435.6060,280.3100,100.8950,2797.2880,409.278,24.334,0,7.02,258.9040,47.875,17.985,2526.404,909.202,1871.725,925.563,4,0.0539048204,0.3028535065,-0.248948686,0.21,0.1782546211,-0.031745379,0.1362766365,8.1419486083,0.1262112128,0,0.0025095736,0.0753590487,10,1
122394,20121231,2012,PERFICIENT INC,7370,267.1940,23.5330,2.4520,327.0960,2.8,0,0,0,4.3980,9.878,0.382,8.016,259.178,3.271,323.825,2,0.7496178539,0.0726719679,0.676945886,0.35,0.1557911909,-0.194208809,0.0794415095,5.5879749863,0.0104792772,0,0,0.0164599504,2,0
122394,20131231,2013,PERFICIENT INC,7370,325.7490,29.2800,2.2170,373.3250,19,0,1,0,7.7090,10.065,0.286,9.772,315.977,3.733,369.592,2,0.5938923118,0.079222494,0.5146698178,0.35,0.1290031574,-0.220996843,0.0843688475,5.7861271462,0.0583271169,0.0026786312,0,0.0236654602,3,0
122394,20141231,2014,PERFICIENT INC,7370,426.0420,33.9370,3.5830,456.6920,54,0,0.5,0,7.9660,14.357,0.876,17.042,409,4.567,452.125,2,0.7845412744,0.0750611004,0.709480174,0.35,0.2444878593,-0.105512141,0.0821560264,6.054537933,0.1267480671,0.0010948298,0,0.0186976871,4,0
122394,20151231,2015,PERFICIENT INC,7370,474.3640,26.9580,5.8770,473.6210,56,0,0.1,0,7.8910,9.828,1.165,28.462,445.902,9.472,464.149,2,0.6204603041,0.0580804871,0.562379817,0.35,0.1982303897,-0.15176961,0.0693275847,6.1619749595,0.1180528033,0.0002111393,0,0.0166349048,5,0
122394,20161231,2016,PERFICIENT INC,7370,456.5760,24.5640,5.9450,486.9820,32,0,0.2,0,8.8880,10.05,1.207,22.829,433.747,9.74,477.242,2,0.6103696099,0.0514707423,0.5588988675,0.35,0.2030277544,-0.146972246,0.0626491328,6.1237551703,0.0700869078,0.0004106928,0,0.0194666386,6,0
122394,20211231,2021,PERFICIENT INC,7370,882.5720,56.2990,6.1840,761.0270,350.024,11.543,0,0,48.1000,10.392,4.281,247.12,635.452,22.729,738.298,2,0.2720753223,0.0762551165,0.1958202058,0.21,0.6922703752,0.4822703752,0.0821035259,6.7828403719,0.4096742249,0,0,0.0544998028,11,1
122394,20221231,2022,PERFICIENT INC,7370,995.8880,122.5250,18.4360,905.0620,413.115,10.334,0,0,45.0580,36.569,7.499,229.054,766.834,29.764,875.298,2,0.6194059938,0.1399808979,0.4794250959,0.21,0.4067585159,0.1967585159,0.1557473411,6.9036348015,0.4251974118,0,0,0.0452440435,12,1
