gvkey,datadate,fyear,company_name,sich,at,pidom,pifo,sale,dltt,dlc,xrd,xad,ppent,txt,txfo,foreign_assets,domestic_assets,foreign_sales,domestic_sales,num_segments,num_foreign_segs,num_domestic_segs,foreign_pm,domestic_pm,income_shift,usr,ftr,tax_diff,ww_profit,size,leverage,rnd_intensity,ad_intensity,ppe_intensity,year_trend,post_tcja
162906,20141130,2014,IHS MARKIT LTD,7370,5348.4300,13.0460,236.1510,2230.7940,1806.098,36.257,0,35.2,301.4190,54.648,37.731,1244.568,4103.862,760.512,1470.282,4,3,1,0.3105158104,0.0088731277,0.3016426827,0.35,0.1597748898,-0.19022511,0.1117077597,8.5845583389,0.344466507,0,0.0157791351,0.0563565383,4,0
163765,20101231,2010,COOPER-STANDARD HOLDINGS INC,3714,1853.7760,181.6090,184.5650,2414.1470,456.758,19.965,68.792,0.684,589.5040,45.035,19.834,1090.375,763.401,1165.99,1248.157,3,2,1,0.1582903798,0.1455017277,0.0127886521,0.35,0.1074634952,-0.242536505,0.1516784189,7.524979919,0.2571632171,0.028495365,0.0002833299,0.3180017435,0,0
163765,20131231,2013,COOPER-STANDARD HOLDINGS INC,3714,2102.7540,72.7200,18.1330,3090.5420,656.095,28.329,103.475,3.059,732.9020,45.599,15.74,1235.907,866.847,1472.561,1617.981,5,4,1,0.0123139211,0.0449449036,-0.032630982,0.35,0.8680306623,0.5180306623,0.029397109,7.6510031931,0.3254893345,0.0334811823,0.000989794,0.348543862,3,0
163765,20141231,2014,COOPER-STANDARD HOLDINGS INC,3714,2132.7670,83.5770,4.7060,3243.9870,749.085,36.789,101.982,3.846,716.0130,42.81,21.496,1247.525,885.242,1545.161,1698.826,5,4,1,0.0030456373,0.049196916,-0.046151279,0.35,4.5677858054,1,0.0272143507,7.6651754767,0.3684762564,0.0314372407,0.0011855781,0.335720217,4,0
163765,20151231,2015,COOPER-STANDARD HOLDINGS INC,3714,2304.2920,117.3880,35.6000,3342.8040,732.418,45.494,108.764,3.418,765.3690,41.218,16.458,1439.645,864.647,1564.183,1778.621,5,4,1,0.0227594853,0.0659994456,-0.04323996,0.35,0.4623033708,0.1123033708,0.0457663686,7.7425287499,0.3375926315,0.0325367566,0.0010224949,0.3321493109,5,0
163765,20161231,2016,COOPER-STANDARD HOLDINGS INC,3714,2491.7020,121.3010,73.4590,3472.8910,729.48,33.439,117.791,3.553,832.2690,54.321,22.067,1505.893,985.809,1656.405,1816.486,5,4,1,0.0443484534,0.0667778337,-0.02242938,0.35,0.300398862,-0.049601138,0.0560800785,7.8207212901,0.3061838856,0.0339172753,0.0010230669,0.3340162668,6,0
163765,20191231,2019,COOPER-STANDARD HOLDINGS INC,3714,2635.5820,53.4250,44.8770,3108.4000,806.413,85.543,114.854,0.711,1071.6530,36.089,20.613,1507.961,1127.621,1466.676,1641.724,5,4,1,0.0305977598,0.0325420107,-0.001944251,0.21,0.4593221472,0.2493221472,0.03162463,7.8768593095,0.3384284761,0.036949556,0.000228735,0.4066096217,9,1
164660,20111231,2011,CLEAR CHANNEL OUTDOOR HLDGS,7310,7088.1850,12.3150,94.2000,3003.8740,2522.103,23.806,0,14.7,2246.7100,43.296,50.285,2015.687,5072.498,1667.282,1336.592,3,1,2,0.0564991405,0.0092137316,0.0472854089,0.35,0.5338110403,0.1838110403,0.0354592103,8.8661845924,0.3591764323,0,0.0048936806,0.3169654855,1,0
164664,20121231,2012,CYNOSURE INC,3845,234.5690,10.3440,2.3810,153.4930,0.432,0.322,12.972,0.6,8.2070,1.764,0.606,26.661,210.596,68.799,72.704,3,2,1,0.0346080612,0.1422755282,-0.107667467,0.35,0.2545149097,-0.09548509,0.0829028034,5.4577497877,0.003214406,0.0845119973,0.003908973,0.034987573,2,0
164664,20151231,2015,CYNOSURE INC,3845,534.6100,20.6670,2.5310,339.4620,17.372,0.741,22.343,1,39.7060,7.391,0.92,43.343,497.007,136.977,202.485,4,3,1,0.0184775546,0.1020668198,-0.083589265,0.35,0.3634926906,0.0134926906,0.0683375459,6.2815375091,0.0338807729,0.0658188545,0.0029458378,0.0742709639,5,0
164664,20161231,2016,CYNOSURE INC,3845,586.5070,22.3880,2.5550,433.5320,18.707,0.866,28.973,3.5,47.9500,10.742,1.854,43.216,549.49,150.395,283.137,4,3,1,0.0169885967,0.0790712623,-0.062082666,0.35,0.7256360078,0.3756360078,0.0575343919,6.3741846032,0.0333721507,0.0668301302,0.0080732218,0.081755205,6,0
165052,20101231,2010,UNDER ARMOUR INC,2300,675.3780,96.1790,12.7400,1063.9270,9.077,6.865,0,128.2,76.1270,40.442,3.62,61.863,613.515,66.111,997.816,2,1,1,0.1927062062,0.0963895147,0.0963166915,0.35,0.284144427,-0.065855573,0.102374505,6.5152725341,0.0236045592,0,0.120496989,0.1127176189,0,0
165052,20111231,2011,UNDER ARMOUR INC,2300,919.2100,122.7740,34.0880,1472.6840,70.842,6.882,0,167.9,159.1350,59.943,7.291,77.089,842.121,89.338,1383.346,2,1,1,0.3815621572,0.0887514765,0.2928106807,0.35,0.2138875851,-0.136112415,0.1065143642,6.8235146055,0.0845552159,0,0.1140095227,0.1731214848,1,0
166368,20211231,2021,COMPASS DIVERSIFIED HOLDINGS,3600,3144.2610,27.7990,15.3970,1841.6680,1388.626,25.663,11.9,26.2,295.3850,18.337,5.234,66.417,1894.754,262.436,1475.838,4,3,1,0.0586695423,0.0188360782,0.0398334641,0.21,0.3399363512,0.1299363512,0.0234548246,8.0533341654,0.4498001279,0.0064615338,0.014226234,0.0939441732,11,1
166368,20221231,2022,COMPASS DIVERSIFIED HOLDINGS,3600,3849.6310,50.2310,36.8430,2264.0440,1969.19,40.015,12.9,33,359.1630,45.029,11.907,82.95,2089.784,251.327,1560.228,3,2,1,0.1465938797,0.0321946536,0.1143992261,0.21,0.3231821513,0.1131821513,0.0384594999,8.2557325785,0.5219214517,0.0056977691,0.0145756885,0.093298033,12,1
171049,20151231,2015,BLOOMIN' BRANDS INC,5812,3032.5690,146.3310,24.5230,4377.6760,1285.011,31.853,6.5,161.6,1594.4600,39.294,11.384,472.518,2560.051,497.933,3879.743,3,1,2,0.0492495978,0.0377166735,0.0115329243,0.35,0.4642172654,0.1142172654,0.0390284708,8.0171653941,0.4342404081,0.0014848061,0.0369145638,0.5257786385,5,0
171049,20191231,2019,BLOOMIN' BRANDS INC,5812,3592.6830,129.8260,11.8640,4139.3890,2301.344,198.277,3.4,146.1,2302.6250,7.573,10.502,462.308,3130.375,451.471,3687.918,3,1,2,0.0262785428,0.0352030604,-0.008924518,0.21,0.8851989211,0.6751989211,0.0342296895,8.1866545561,0.6957532852,0.0008213773,0.0352950641,0.6409207269,9,1
171049,20221231,2022,BLOOMIN' BRANDS INC,5812,3320.4250,134.4650,17.4420,4416.5080,1980.263,185.146,2.7,94,2017.2250,42.704,5.354,400.052,2920.373,504.638,3911.87,3,1,2,0.03456339,0.034373586,0.000189804,0.21,0.306960211,0.096960211,0.0343952734,8.1078480658,0.6521481437,0.0006113427,0.0212837835,0.6075201217,12,1
174022,20101231,2010,ANYWHERE REAL ESTATE INC,6531,8029.0000,30.0000,6.0000,4090.0000,6698,525,0,156,186.0000,133,5,106,7923,100,3990,2,1,1,0.06,0.007518797,0.052481203,0.35,0.8333333333,0.4833333333,0.008801956,8.9908152662,0.8996138996,0,0.0381418093,0.0231660232,0,0
174022,20141231,2014,ANYWHERE REAL ESTATE INC,6531,7538.0000,230.0000,4.0000,5328.0000,3891,288,0,188,233.0000,87,4,85,7453,127,5201,2,1,1,0.031496063,0.0442222649,-0.012726202,0.35,1,0.65,0.0439189189,8.9277121738,0.5543910852,0,0.0352852853,0.0309100557,4,0
174022,20151231,2015,ANYWHERE REAL ESTATE INC,6531,7531.0000,290.0000,8.0000,5706.0000,2962,987,0,194,254.0000,110,3,81,7450,127,5579,2,1,1,0.062992126,0.0519806417,0.0110114843,0.35,0.375,0.025,0.0522257273,8.9267831141,0.5243659541,0,0.033999299,0.0337272607,5,0
174022,20161231,2016,ANYWHERE REAL ESTATE INC,6531,7421.0000,351.0000,10.0000,5810.0000,3265,447,0,198,267.0000,144,2,74,7347,127,5683,2,1,1,0.0787401575,0.0617631533,0.0169770042,0.35,0.2,-0.15,0.0621342513,8.912069098,0.5002021291,0,0.0340791738,0.0359789786,6,0
174022,20181231,2018,ANYWHERE REAL ESTATE INC,6531,7290.0000,204.0000,1.0000,6079.0000,2800,979,0,207,304.0000,65,2,76,7214,118,5961,2,1,1,0.0084745763,0.0342224459,-0.02574787,0.21,2,1,0.0337226518,8.894258825,0.5183813443,0,0.0340516532,0.0417009602,8,1
174541,20101231,2010,INNERWORKINGS INC,5190,279.9250,13.4860,3.4730,482.2120,47.407,0.021,0,0.267,9.8870,5.749,0.964,35.365,244.56,37.735,444.628,3,2,1,0.0920365708,0.0303309733,0.0617055975,0.35,0.2775698244,-0.072430176,0.0351691787,5.6345217101,0.1694310976,0,0.0005536984,0.035320175,0,0
174541,20111231,2011,INNERWORKINGS INC,5190,457.6530,18.1300,6.3660,633.8460,60,0,0,0.306,12.0870,8.103,1.615,264.131,322.46,184.821,541.036,5,4,1,0.0344441378,0.0335097849,0.0009343529,0.35,0.253691486,-0.096308514,0.0386466113,6.126111255,0.1311036965,0,0.0004827671,0.0264108397,1,0
174541,20121231,2012,INNERWORKINGS INC,5190,522.2440,20.9650,6.3700,797.6990,65,0,0,0.815,17.0780,8.223,1.044,347.422,330.159,291.152,648.732,5,4,1,0.0218786064,0.0323168889,-0.010438283,0.35,0.1638932496,-0.18610675,0.0342673114,6.2581349116,0.1244628947,0,0.0010216886,0.0327011895,2,0
174541,20141231,2014,INNERWORKINGS INC,5190,631.2500,31.3750,15.4000,1000.1330,104.539,0,0,0.5,29.7640,2.313,4.071,187.72,443.53,311.191,688.942,4,3,1,0.0494872924,0.0455408438,0.0039464486,0.35,0.2643506494,-0.085649351,0.0467687798,6.4477019806,0.1656063366,0,0.0004999335,0.0471508911,4,0
174541,20161231,2016,INNERWORKINGS INC,5190,590.9990,1.7250,13.6000,1090.7040,107.468,0,0,1.4,32.6560,10.955,6.43,222.85,368.149,356.54,734.164,3,2,1,0.0381443877,0.0023496113,0.0357947765,0.35,0.4727941176,0.1227941176,0.0140505582,6.3818143254,0.1818412552,0,0.0012835746,0.0552555926,6,0
174703,20141231,2014,VWR FUNDING INC,5047,4988.8000,121.4000,116.0000,4375.3000,2016.6,95.3,0,0,231.5000,84.8,46.5,2082.8,2906,1945.2,2430.1,2,1,1,0.0596339708,0.0499567919,0.0096771789,0.35,0.400862069,0.050862069,0.0542591365,8.5149506789,0.4233282553,0,0,0.0464039448,4,0
174744,20141231,2014,EVERCORE INC,6200,1446.5560,124.7470,30.8830,931.4020,127.776,106.499,0,0,42.5270,68.756,10.513,347.193,1099.363,311.479,608.631,3,2,1,0.0991495414,0.20496327,-0.105813729,0.35,0.3404138199,-0.00958618,0.1670921901,7.2769408378,0.1619536333,0,0,0.0293987927,4,0
174744,20151231,2015,EVERCORE INC,6200,1479.1710,81.1570,38.7360,1240.2480,141.8,44,0,0,47.9800,77.03,9.798,343.601,1135.57,328.317,900.672,3,2,1,0.1179835342,0.0901071644,0.0278763698,0.35,0.2529429988,-0.097057001,0.0966685695,7.2992370747,0.1256108996,0,0,0.0324370881,5,0
174744,20161231,2016,EVERCORE INC,6200,1662.3460,204.9200,21.9110,1456.7900,184.647,31.15,0,0,51.6510,119.303,10.832,286.245,1376.101,383.109,1056.796,3,2,1,0.0571926005,0.1939068657,-0.136714265,0.35,0.4943635617,0.1443635617,0.1557060386,7.4159851367,0.1298147317,0,0,0.0310711488,6,0
174744,20181231,2018,EVERCORE INC,6200,2125.6670,449.1710,36.5890,2082.4760,168.612,25.075,0,0,81.0690,108.52,7.36,368.078,1757.589,471.542,1591.883,3,2,1,0.0775943606,0.2821633248,-0.204568964,0.21,0.2011533521,-0.008846648,0.2332607915,7.6618409145,0.0911182231,0,0,0.0381381468,8,1
174744,20191231,2019,EVERCORE INC,6200,2598.6130,359.4960,32.9860,2028.8370,592.313,59.316,0,0,326.7870,95.046,6.134,440.266,2158.347,518.832,1464.551,3,2,1,0.0635774201,0.2454649923,-0.181887572,0.21,0.185957679,-0.024042321,0.1934517164,7.8627331201,0.2507603094,0,0,0.1257543928,9,1
174744,20201231,2020,EVERCORE INC,6200,3370.8880,407.0150,71.7100,2288.7600,638.793,81.696,0,0,419.3300,128.151,20.36,508.545,2862.343,523.652,1767.976,3,2,1,0.1369420913,0.2302152292,-0.093273138,0.21,0.2839213499,0.0739213499,0.2091634772,8.1229314901,0.213738635,0,0,0.1243974881,10,1
174744,20211231,2021,EVERCORE INC,6200,3802.6570,832.4110,155.7310,3307.0850,673.716,47.321,0,0,411.9180,248.026,25.643,603.222,3199.435,716.497,2553.806,3,2,1,0.2173505262,0.3259491911,-0.108598665,0.21,0.1646621418,-0.045337858,0.2987954649,8.2434553119,0.1896139988,0,0,0.1083237326,11,1
174744,20221231,2022,EVERCORE INC,6200,3620.9230,455.5840,193.5620,2777.6040,649.852,37.968,0,0,380.8290,172.626,40.68,718.77,2902.153,796.889,1989.387,3,2,1,0.242897066,0.2290072268,0.0138898391,0.21,0.2101652184,0.0001652184,0.2337071807,8.1944842447,0.1899570911,0,0,0.1051745646,12,1
174744,20231231,2023,EVERCORE INC,6200,3703.2980,288.4140,47.6320,2442.6660,808.132,36.259,0,0,516.0680,80.567,20.426,1092.596,6314,1143.208,4050.706,6,4,2,0.0416652088,0.0712009215,-0.029535713,0.21,0.4288293584,0.2188293584,0.1375734546,8.216979053,0.2280105463,0,0,0.1393536248,13,1
174744,20241231,2024,EVERCORE INC,6200,4173.9710,431.2480,62.4390,2995.7460,830.113,93.204,0,0,584.2140,115.408,25.577,677.452,3496.519,559.898,2331.369,3,2,1,0.1115185266,0.184976295,-0.073457768,0.21,0.4096318006,0.1996318006,0.1647960141,8.3366231398,0.221208293,0,0,0.139965994,14,1
175163,20101231,2010,WARNER CHILCOTT PLC,2834,5651.9890,156.3730,151.0830,2974.4820,4408.753,269.911,146.506,123.359,235.7090,136.484,46.744,632.148,5019.841,990.47,4355.392,2,1,1,0.1525366745,0.0359033125,0.116633362,0.35,0.3093928503,-0.04060715,0.1033645522,8.6397627976,0.8277907123,0.0492542903,0.0414724312,0.0417037259,0,0
175163,20111231,2011,WARNER CHILCOTT PLC,2834,5030.0290,164.2420,135.9910,2728.1060,3677.783,185.013,107.796,148.623,214.7070,129.087,45.477,343.598,4686.431,659.316,3997.586,2,1,1,0.2062607308,0.041085295,0.1651754358,0.35,0.3344118361,-0.015588164,0.1100518088,8.5231810285,0.7679470635,0.0395131274,0.054478455,0.0426850422,1,0
175308,20141231,2014,SUCAMPO PHARMACEUTICALS INC,2834,141.5740,18.0050,9.1280,115.4500,17.578,8.24,20.566,0,0.7630,14.005,0.793,29.728,111.846,40.762,74.688,3,2,1,0.2239340562,0.2410695159,-0.01713546,0.35,0.0868755478,-0.263124452,0.235019489,4.9528225486,0.1823639934,0.178137722,0,0.0053894077,4,0
175686,20131231,2013,PRIMORIS SERVICES CORP,1623,1050.6930,116.8340,2.7420,1944.2200,193.346,31.763,0,0,226.5120,44.896,0.772,11.371,1039.322,15.993,1928.227,2,1,1,0.1714500094,0.0605914138,0.1108585956,0.35,0.2815463166,-0.068453683,0.0615033278,6.9572052254,0.2142481201,0,0,0.2155834292,3,0
175686,20141231,2014,PRIMORIS SERVICES CORP,1623,1111.1870,99.1450,3.1830,2086.1940,204.686,40.559,0,0,271.4310,38.646,1.074,11.505,1099.682,19.84,2066.354,2,1,1,0.1604334677,0.0479806461,0.1124528216,0.35,0.3374175306,-0.012582469,0.0490500883,7.0131840923,0.2207054258,0,0,0.2442712163,4,0
175686,20151231,2015,PRIMORIS SERVICES CORP,1623,1132.2540,60.8450,0.2520,1929.4150,219.875,55.41,0,0,283.5450,23.946,0.362,14.111,1118.143,17.763,1911.652,2,1,1,0.0141867928,0.0318284918,-0.017641699,0.35,1.4365079365,1,0.031666075,7.0319656152,0.2431300751,0,0,0.2504252579,5,0
175686,20161231,2016,PRIMORIS SERVICES CORP,1623,1170.7980,48.0970,0.7740,1969.4480,203.396,58.377,0,0,277.3460,21.146,0.092,11.823,1158.975,11.158,1985.79,2,1,1,0.0693672701,0.0242205873,0.0451466828,0.35,0.1188630491,-0.231136951,0.0248145673,7.0654408466,0.2235851103,0,0,0.2368862946,6,0
175686,20181231,2018,PRIMORIS SERVICES CORP,1623,1594.1470,111.0020,2.3560,2939.4780,305.669,62.488,0,0,375.8840,25.765,0.674,45.1,1549.047,86.4,2853.078,2,1,1,0.0272685185,0.0389060516,-0.011637533,0.21,0.2860780985,0.0760780985,0.0385639899,7.3740940759,0.2309429432,0,0,0.2357900495,8,1
175686,20191231,2019,PRIMORIS SERVICES CORP,1623,1830.4650,107.6390,10.2700,3106.3290,466.867,129.695,0,0,618.2730,33.812,2.954,80.54,1749.925,180.167,2926.162,2,1,1,0.0570026697,0.0367850447,0.020217625,0.21,0.2876338851,0.0776338851,0.0379576664,7.5123253119,0.3259073514,0,0,0.337768272,9,1
175686,20201231,2020,PRIMORIS SERVICES CORP,1623,1969.5800,140.3460,5.2930,3491.4970,406.748,120.755,0,0,563.5140,40.656,1.741,76.814,1892.766,122.202,3369.295,2,1,1,0.0433135301,0.0416544114,0.0016591187,0.21,0.3289249953,0.1189249953,0.0417124803,7.585575601,0.2678251201,0,0,0.2861087135,10,1
175686,20211231,2021,PRIMORIS SERVICES CORP,1623,2543.3270,140.3070,11.5500,3497.6320,692.291,128.817,0,0,591.8880,36.118,2.405,89.016,2454.311,157.393,3340.239,2,1,1,0.0733831873,0.0420050781,0.0313781092,0.21,0.2082251082,-0.001774892,0.043417089,7.8412283454,0.3228479861,0,0,0.2327219426,11,1
175686,20221231,2022,PRIMORIS SERVICES CORP,1623,3544.0200,133.5640,25.7220,4420.5990,1196.102,150.702,0,0,696.6600,26.265,4.041,148.849,3395.171,296.18,4124.419,2,1,1,0.086845837,0.0323837127,0.0544621243,0.21,0.1571028691,-0.052897131,0.0360326734,8.173016955,0.3800215574,0,0,0.1965733828,12,1
175686,20231231,2023,PRIMORIS SERVICES CORP,1623,3827.4270,158.1370,19.5320,5715.3090,1148.823,169.314,0,0,836.4360,51.524,3.705,149.27,3678.157,331.488,5383.821,2,1,1,0.0589221933,0.0293726333,0.02954956,0.21,0.189688716,-0.020311284,0.0310865082,8.2499480548,0.34439246,0,0,0.2185374143,13,1
175686,20241231,2024,PRIMORIS SERVICES CORP,1623,4195.8680,236.5070,18.4100,6366.8380,993.563,196.654,0,0,949.2900,74.029,7.485,167.835,4028.033,292.875,6073.963,2,1,1,0.0628595817,0.0389378401,0.0239217416,0.21,0.4065725149,0.1965725149,0.0400382419,8.3418555105,0.2836640714,0,0,0.2262440096,14,1
175900,20100930,2010,SALLY BEAUTY HOLDINGS INC,5990,1589.4120,215.9000,12.0480,2916.0900,1559.591,3.045,0,64.6,168.1190,84.12,4.432,404.57,1184.842,514.005,2402.085,3,1,2,0.0234394607,0.0898802499,-0.066440789,0.35,0.3678618858,0.0178618858,0.0781690551,7.3711194155,0.9831535184,0,0.0221529514,0.1057743367,0,0
175900,20110930,2011,SALLY BEAUTY HOLDINGS INC,5990,1728.6000,300.1000,35.8390,3269.1310,1410.111,3.004,0,70.9,182.4890,122.214,11.081,434.095,1294.505,581.069,2688.062,3,1,2,0.0616777009,0.1116417702,-0.049964069,0.35,0.3091883144,-0.040811686,0.1027609478,7.4550671113,0.8174910332,0,0.0216877207,0.1055704038,1,0
175900,20120930,2012,SALLY BEAUTY HOLDINGS INC,5990,2065.8000,334.5000,26.4430,3523.6440,1615.322,1.908,0,79.8,202.6610,127.879,10.925,498.595,1567.205,637.686,2885.958,3,1,2,0.041467117,0.1159060527,-0.074438936,0.35,0.4131528193,0.0631528193,0.1024345819,7.6332728396,0.7828589408,0,0.0226470097,0.0981029141,2,0
175900,20130930,2013,SALLY BEAUTY HOLDINGS INC,5990,1950.0860,386.6000,26.0670,3622.2160,1612.685,78.018,0,83.9,229.5400,151.516,9.997,530.19,1422.896,678.257,2943.959,3,1,2,0.0384323346,0.1313197636,-0.092887429,0.35,0.3835117198,0.0335117198,0.1139266681,7.5756287531,0.8669889431,0,0.0231626165,0.1177076293,3,0
175900,20140930,2014,SALLY BEAUTY HOLDINGS INC,5990,2029.9730,361.8000,28.8790,3753.4980,1810.667,0.974,0,90.2,238.1110,144.686,9.414,523.213,1506.76,722.498,3031,3,1,2,0.0399710449,0.1193665457,-0.079395501,0.35,0.3259808165,-0.024019183,0.1040839771,7.6157777715,0.8924458601,0,0.0240309173,0.1172976192,4,0
175900,20150930,2015,SALLY BEAUTY HOLDINGS INC,5990,2094.3510,362.0840,16.4000,3834.3430,1786.839,0.755,0,95.3,270.8470,143.397,9.531,491.908,1602.443,688.449,3145.894,3,1,2,0.0238216629,0.11509733,-0.091275667,0.35,0.5811585366,0.2311585366,0.0987089574,7.6469989992,0.8535312371,0,0.0248543232,0.1293226398,5,0
175900,20160930,2016,SALLY BEAUTY HOLDINGS INC,5990,2132.0630,327.0600,27.0000,3952.6180,1783.294,0.716,0,93,319.5580,131.118,8.795,488.191,1643.872,690.97,3261.648,3,1,2,0.0390755026,0.1002744625,-0.06119896,0.35,0.3257407407,-0.024259259,0.0895760734,7.6648453346,0.8367529477,0,0.0235287093,0.1498820626,6,0
176928,20100630,2010,BROADRIDGE FINANCIAL SOLUTNS,7373,1794.4000,247.9000,94.2000,2210.1000,324.1,0,0,1.9,87.4000,117,28.1,234.3,1560.1,279.6,1929.6,4,3,1,0.3369098712,0.1284722222,0.208437649,0.35,0.2983014862,-0.051698514,0.154789376,7.4924259832,0.1806174766,0,0.0008596896,0.0487070887,0,0
176928,20110630,2011,BROADRIDGE FINANCIAL SOLUTNS,7373,1904.0000,196.2000,73.5000,2166.9000,124.3,400,0,3,83.1000,97.9,22.9,264.3,1639.7,309.1,1857.8,4,3,1,0.2377871239,0.1056087846,0.1321783393,0.35,0.3115646259,-0.038435374,0.1244635193,7.5517122154,0.2753676471,0,0.0013844663,0.043644958,1,0
176928,20120630,2012,BROADRIDGE FINANCIAL SOLUTNS,7373,1987.6000,125.5000,75.4000,2303.5000,524.4,0,0,2,79.0000,75.9,22,287.6,1700,305.7,1997.8,4,3,1,0.2466470396,0.062819101,0.1838279386,0.35,0.2917771883,-0.058222812,0.0872151074,7.5946831597,0.2638357818,0,0.000868244,0.0397464279,2,0
176928,20130630,2013,BROADRIDGE FINANCIAL SOLUTNS,7373,2018.2000,252.3000,70.9000,2430.8000,524.5,0,0,2.4,80.9000,111.1,15.8,278.7,1739.5,332.9,2097.9,4,3,1,0.2129768699,0.1202631203,0.0927137497,0.35,0.2228490832,-0.127150917,0.1329603423,7.609961304,0.2598850461,0,0.0009873293,0.0400852245,3,0
176928,20140630,2014,BROADRIDGE FINANCIAL SOLUTNS,7373,2192.1000,308.1000,87.4000,2558.0000,524.1,0,0,2.4,88.3000,132.5,22.5,361.8,1830.3,349.1,2208.9,4,3,1,0.2503580636,0.1394811897,0.1108768739,0.35,0.2574370709,-0.092562929,0.1546129789,7.6926152675,0.2390858081,0,0.000938233,0.0402810091,4,0
176928,20150630,2015,BROADRIDGE FINANCIAL SOLUTNS,7373,2368.1000,365.4000,73.5000,2694.2000,689.4,0,0,2.4,97.3000,151.8,19.8,421,1947.1,325.6,2368.6,4,3,1,0.2257371007,0.1542683442,0.0714687566,0.35,0.2693877551,-0.080612245,0.1629055007,7.7698432248,0.2911194629,0,0.0008908025,0.0410877919,5,0
176928,20160630,2016,BROADRIDGE FINANCIAL SOLUTNS,7373,2879.8000,389.2000,79.7000,2897.0000,897.6,124.9,0,2.4,112.2000,161.4,23.9,447.8,2432,315,2582.1,4,3,1,0.253015873,0.1507300259,0.1022858471,0.35,0.2998745295,-0.050125471,0.1618570935,7.9654761263,0.3550593791,0,0.0008284432,0.038961039,6,0
176928,20180630,2018,BROADRIDGE FINANCIAL SOLUTNS,7373,3304.7000,450.0000,111.0000,4329.9000,1053.4,0,0,6.3,204.1000,133.1,43.4,642.8,2661.9,422.7,3907.2,4,3,1,0.2625975869,0.1151719902,0.1474255968,0.21,0.390990991,0.180990991,0.1295641932,8.1031009766,0.3187581324,0,0.001454999,0.0617605229,8,1
176928,20190630,2019,BROADRIDGE FINANCIAL SOLUTNS,7373,3880.7000,526.5000,80.8000,4362.2000,1470.4,0,0,4.1,189.0000,125.2,24.7,1408.1,2870.2,575.8,3913.8,5,4,1,0.1403265023,0.134523992,0.0058025102,0.21,0.3056930693,0.0956930693,0.1392187428,8.2637708287,0.3789007138,0,0.0009398927,0.0487025537,9,1
176928,20200630,2020,BROADRIDGE FINANCIAL SOLUTNS,7373,4889.8000,492.3000,87.2000,4529.0000,1675.9,435.2,0,6.8,454.2000,117,33.1,1607.1,3783.2,683.8,3989.7,5,4,1,0.1275226674,0.1233927363,0.0041299312,0.21,0.379587156,0.169587156,0.1279531905,8.4949066818,0.4317354493,0,0.0015014352,0.0928872347,10,1
176928,20210630,2021,BROADRIDGE FINANCIAL SOLUTNS,7373,8119.8000,604.4000,91.8000,4993.7000,4150.7,40.2,0,9.8,439.2000,148.7,34.9,3234.6,4885.2,623.3,4370.4,4,3,1,0.1472806032,0.1382939777,0.0089866256,0.21,0.3801742919,0.1701742919,0.1394156637,9.0020608023,0.5161334023,0,0.0019624727,0.0540900022,11,1
176928,20220630,2022,BROADRIDGE FINANCIAL SOLUTNS,7373,8168.8000,609.9000,62.3000,5709.1000,4020.8,45.4,0,0,373.7000,133.1,45.3,2886.5,5282.3,828.9,4880.1,4,3,1,0.0751598504,0.1249769472,-0.049817097,0.21,0.7271268058,0.5171268058,0.1177418507,9.0080772982,0.4977720106,0,0,0.0457472334,12,1
176928,20230630,2023,BROADRIDGE FINANCIAL SOLUTNS,7373,8233.2000,710.7000,84.2000,6060.9000,2433.2,1219.4,0,0,344.0000,164.3,45.4,2718.9,5514.3,800.9,5260,4,3,1,0.1051317268,0.1351140684,-0.029982342,0.21,0.539192399,0.329192399,0.1311521391,9.0159300395,0.443642812,0,0,0.0417820532,13,1
176928,20240630,2024,BROADRIDGE FINANCIAL SOLUTNS,7373,8242.4000,716.1000,161.3000,6506.8000,3538.9,38,0,0,348.4000,179.3,63.9,2622.3,5620.1,886.6,5620.1,4,3,1,0.1819309723,0.1274176616,0.0545133106,0.21,0.3961562306,0.1861562306,0.1348435483,9.0170468426,0.4339634087,0,0,0.042269242,14,1
177429,20100630,2010,SOLERA HOLDINGS INC,7372,1356.6530,1.7040,124.6380,631.3480,538.018,5.442,0,5.6,53.2550,32.171,37.53,1054.573,302.08,420.753,210.595,3,1,2,0.2962260519,0.0080913602,0.2881346917,0.35,0.3011120204,-0.04888798,0.2001146753,7.212775916,0.400588802,0,0.0088699101,0.0392546952,0,0
177429,20120630,2012,SOLERA HOLDINGS INC,7372,2151.8160,0.5380,163.5660,790.2070,1143.012,2.861,0,7.2,58.5330,45.718,43.108,1150.287,1001.529,464.395,325.812,3,1,2,0.3522130945,0.001651259,0.3505618354,0.35,0.2635511048,-0.086448895,0.2076721669,7.6740674158,0.5325143971,0,0.0091115366,0.0272016752,2,0
178073,20121231,2012,BRC GROUP HOLDINGS INC,7389,80.5830,4.9120,1.3640,83.9360,50.483,13.669,0,0.698,0.9700,1.936,0.342,18.36,62.223,33.53,50.406,2,1,1,0.0406799881,0.0974487164,-0.056768728,0.35,0.2507331378,-0.099266862,0.0747712543,4.3892877092,0.7960984327,0,0.0083158597,0.0120372783,2,0
